DATA_BASE;TIPO_DESENROLA;UNIDADE_FEDERACAO;COD_CONGLOMERADO_FINANCEIRO;NOME_CONGLOMERADO_FINANCEIRO;NUMERO_OPERACOES;VOLUME_OPERACOES
202401;2;MG;51884;INTER;39;219380,29
202401;2;MG;10069;ITAU;1;16,65
202401;2;MG;30379;SANTANDER;60;765250,50
202401;2;MG;51011;VOTORANTIM;297;1273008,84
202401;2;MS;49906;BB;22;194187,50
202401;2;MS;17351180;BCO TRIANGULO S.A.;46;48539,08
202401;2;MS;10045;BRADESCO;14;208908,48
202401;2;MS;49944;BTG PACTUAL;3;9341,64
202401;2;MS;52072;C6 BANK;4;4086,09
202401;2;MS;51626;CAIXA ECONÔMICA FEDERAL;38;37479,37
202401;2;MS;51884;INTER;5;27089,87
202401;2;MS;10069;ITAU;1;147,30
202401;2;MS;30379;SANTANDER;17;67443,96
202401;2;MS;51011;VOTORANTIM;71;474695,32
202401;2;MT;49906;BB;29;244380,99
202401;2;MT;17351180;BCO TRIANGULO S.A.;34;30321,07
202401;2;MT;10045;BRADESCO;10;181806,20
202401;2;MT;49944;BTG PACTUAL;3;15793,17
202401;2;MT;52072;C6 BANK;2;504,12
202401;2;MT;51626;CAIXA ECONÔMICA FEDERAL;50;36031,26
202401;2;MT;51884;INTER;7;58237,79
202401;2;MT;30379;SANTANDER;8;61516,94
202401;2;MT;51011;VOTORANTIM;61;287045,94
202401;2;PA;49906;BB;32;337762,80
202401;2;PA;4913711;BCO DO EST. DO PA S.A.;12;132825,29
202401;2;PA;17351180;BCO TRIANGULO S.A.;199;161559,01
202401;2;PA;10045;BRADESCO;20;220716,03
202401;2;PA;49944;BTG PACTUAL;3;17533,19
202401;2;PA;52072;C6 BANK;2;772,95
202401;2;PA;51626;CAIXA ECONÔMICA FEDERAL;71;71352,83
202401;2;PA;51884;INTER;7;27654,39
202401;2;PA;30379;SANTANDER;18;102608,86
202401;2;PA;51011;VOTORANTIM;46;286352,17
202401;2;PB;49906;BB;11;93603,19
202401;2;PB;17351180;BCO TRIANGULO S.A.;52;54194,03
202401;2;PB;10045;BRADESCO;15;254576,48
202401;2;PB;49944;BTG PACTUAL;7;21486,08
202401;2;PB;52072;C6 BANK;2;423,24
202401;2;PB;51626;CAIXA ECONÔMICA FEDERAL;58;73105,67
202401;2;PB;51884;INTER;3;23605,16
202401;2;PB;30379;SANTANDER;9;23597,88
202401;2;PB;51011;VOTORANTIM;41;158207,44
202401;2;PE;49906;BB;19;193593,81
202401;2;PE;17351180;BCO TRIANGULO S.A.;98;78859,50
202401;2;PE;10045;BRADESCO;33;512991,20
202401;2;PE;49944;BTG PACTUAL;11;35220,00
202401;2;PE;52072;C6 BANK;5;1109,88
202401;2;PE;51626;CAIXA ECONÔMICA FEDERAL;85;61461,90
202401;2;PE;51884;INTER;13;93235,61
202401;2;PE;10069;ITAU;2;274,20
202401;2;PE;30379;SANTANDER;23;114612,34
202401;2;PE;51011;VOTORANTIM;54;360953,94
202401;2;PI;49906;BB;18;87630,00
202401;2;PI;17351180;BCO TRIANGULO S.A.;13;12361,30
202401;2;PI;10045;BRADESCO;4;69884,59
202401;2;PI;49944;BTG PACTUAL;5;11759,09
202401;2;PI;51626;CAIXA ECONÔMICA FEDERAL;59;35938,90
202401;2;PI;51884;INTER;3;33751,88
202401;2;PI;10069;ITAU;1;157,55
202401;2;PI;30379;SANTANDER;1;8898,82
202401;2;PI;51011;VOTORANTIM;33;155856,18
202401;2;PR;49906;BB;38;473651,53
202401;2;PR;17351180;BCO TRIANGULO S.A.;132;202222,44
202401;2;PR;10045;BRADESCO;45;548215,21
202401;2;PR;49944;BTG PACTUAL;6;28253,25
202401;2;PR;52072;C6 BANK;7;1544,60
202401;2;PR;51626;CAIXA ECONÔMICA FEDERAL;236;325316,73
202401;2;PR;51884;INTER;11;84607,57
202401;2;PR;10069;ITAU;1;195,84
202401;2;PR;30379;SANTANDER;48;463034,15
202401;2;PR;51011;VOTORANTIM;223;1173650,72
202401;2;RJ;49906;BB;39;225790,83
202401;2;RJ;17351180;BCO TRIANGULO S.A.;181;284414,24
202401;2;RJ;10045;BRADESCO;80;1579528,47
202401;2;RJ;49944;BTG PACTUAL;34;117529,79
202401;2;RJ;52072;C6 BANK;12;2837,19
202401;2;RJ;51626;CAIXA ECONÔMICA FEDERAL;194;179698,72
202401;2;RJ;51884;INTER;33;224980,21
202401;2;RJ;10069;ITAU;2;124,06
202401;2;RJ;30379;SANTANDER;104;928486,08
202401;2;RJ;51011;VOTORANTIM;220;1031302,77
202401;2;RN;49906;BB;9;63618,10
202401;2;RN;17351180;BCO TRIANGULO S.A.;97;77099,99
202401;2;RN;10045;BRADESCO;10;251580,51
202401;2;RN;49944;BTG PACTUAL;4;7655,45
202401;2;RN;52072;C6 BANK;1;229,05
202401;2;RN;51626;CAIXA ECONÔMICA FEDERAL;46;55388,71
202401;2;RN;51884;INTER;4;16321,21
202401;2;RN;30379;SANTANDER;5;12656,20
202401;2;RN;51011;VOTORANTIM;49;272344,24
202401;2;RO;49906;BB;7;139518,83
202401;2;RO;17351180;BCO TRIANGULO S.A.;23;18490,69
202401;2;RO;10045;BRADESCO;3;40962,59
202401;2;RO;49944;BTG PACTUAL;3;2120,79
202401;2;RO;51626;CAIXA ECONÔMICA FEDERAL;36;18982,03
202401;2;RO;51884;INTER;3;16033,55
202401;2;RO;30379;SANTANDER;5;12723,49
202401;2;RO;51011;VOTORANTIM;23;116371,76
202401;2;RR;49906;BB;4;12646,57
202401;2;RR;17351180;BCO TRIANGULO S.A.;3;2294,69
202401;2;RR;49944;BTG PACTUAL;2;3876,10
202401;2;RR;52072;C6 BANK;1;243,95
202401;2;RR;51626;CAIXA ECONÔMICA FEDERAL;9;3972,02
202401;2;RR;30379;SANTANDER;3;21209,79
202401;2;RR;51011;VOTORANTIM;5;25477,42
202401;2;RS;49906;BB;21;115383,03
202401;2;RS;17351180;BCO TRIANGULO S.A.;111;126101,21
202401;2;RS;10045;BRADESCO;19;290068,21
202401;2;RS;49944;BTG PACTUAL;5;7912,60
202401;2;RS;52072;C6 BANK;2;410,09
202401;2;RS;51626;CAIXA ECONÔMICA FEDERAL;242;299016,59
202401;2;RS;51884;INTER;8;37934,39
202401;2;RS;30379;SANTANDER;40;124932,85
202401;2;RS;51011;VOTORANTIM;164;829326,92
202401;2;SC;49906;BB;32;391719,87
202401;2;SC;17351180;BCO TRIANGULO S.A.;105;84207,03
202401;2;SC;10045;BRADESCO;32;382758,44
202401;2;SC;49944;BTG PACTUAL;6;14289,38
202401;2;SC;52072;C6 BANK;2;388,91
202401;2;SC;51626;CAIXA ECONÔMICA FEDERAL;141;191838,55
202401;2;SC;51884;INTER;9;59372,25
202401;2;SC;30379;SANTANDER;27;250963,70
202401;2;SC;51011;VOTORANTIM;162;814434,94
202401;2;SE;49906;BB;2;44632,69
202401;2;SE;13009717;BCO DO EST. DE SE S.A.;3;19543,24
202401;2;SE;17351180;BCO TRIANGULO S.A.;5;3413,38
202401;2;SE;10045;BRADESCO;3;45748,17
202401;2;SE;49944;BTG PACTUAL;1;3314,68
202401;2;SE;52072;C6 BANK;2;404,10
202401;2;SE;51626;CAIXA ECONÔMICA FEDERAL;34;35439,83
202401;2;SE;51884;INTER;4;20112,93
202401;2;SE;30379;SANTANDER;12;52626,71
202401;2;SE;51011;VOTORANTIM;20;114384,38
202401;2;SP;49906;BB;131;953600,62
202401;2;SP;17351180;BCO TRIANGULO S.A.;379;425392,91
202401;2;SP;10045;BRADESCO;285;6473995,53
202401;2;SP;49944;BTG PACTUAL;70;219593,62
202401;2;SP;52072;C6 BANK;42;9678,36
202401;2;SP;51626;CAIXA ECONÔMICA FEDERAL;641;657585,56
202401;2;SP;51884;INTER;70;464266,34
202401;2;SP;10069;ITAU;1;152,63
202401;2;SP;30379;SANTANDER;286;2306475,79
202401;2;SP;51011;VOTORANTIM;1031;4765151,78
202401;2;TO;49906;BB;8;119747,87
202401;2;TO;17351180;BCO TRIANGULO S.A.;2;2655,02
202401;2;TO;10045;BRADESCO;4;45312,36
202401;2;TO;51626;CAIXA ECONÔMICA FEDERAL;23;21617,39
202401;2;TO;51884;INTER;1;1193,50
202401;2;TO;51011;VOTORANTIM;17;216985,85
202402;1;AC;51750;BANCO SICOOB;2;3121,55
202402;1;AC;49906;BB;64;94232,62
202402;1;AC;30290;BMG;4;8858,78
202402;1;AC;10045;BRADESCO;19;26463,76
202402;1;AC;31976;BRB;1;754,91
202402;1;AC;49944;BTG PACTUAL;178;243729,12
202402;1;AC;52072;C6 BANK;4;4733,14
202402;1;AC;51884;INTER;47;46683,97
202402;1;AC;10069;ITAU;23;29087,53
202402;1;AC;52058;NUBANK;267;302205,40
202402;1;AC;30379;SANTANDER;18;22838,54
202402;1;AC;3632872;SICOOB CREDISUL;2;1900,07
202402;1;AC;51011;VOTORANTIM;1;1247,80
202402;1;AL;49906;BB;119;152798,45
202402;1;AL;30290;BMG;9;3858,12
202402;1;AL;10045;BRADESCO;77;81284,33
202402;1;AL;31976;BRB;20;28577,03
202402;1;AL;49944;BTG PACTUAL;728;867609,08
202402;1;AL;52072;C6 BANK;19;26206,26
202402;1;AL;51626;CAIXA ECONÔMICA FEDERAL;3;662,16
202402;1;AL;51884;INTER;269;264072,31
202402;1;AL;10069;ITAU;124;135738,74
202402;1;AL;52058;NUBANK;712;649469,76
202402;1;AL;30379;SANTANDER;47;45192,96
202402;1;AL;51011;VOTORANTIM;3;996,32
202402;1;AM;51750;BANCO SICOOB;1;2276,61
202402;1;AM;49906;BB;145;232079,00
202402;1;AM;30290;BMG;20;19918,03
202402;1;AM;10045;BRADESCO;321;410775,40
202402;1;AM;31976;BRB;23;25358,42
202402;1;AM;49944;BTG PACTUAL;1425;2070477,71
202402;1;AM;52072;C6 BANK;38;41361,51
202402;1;AM;51626;CAIXA ECONÔMICA FEDERAL;1;157,69
202402;1;AM;2015588;CCLA DO CENTRO SUL RONDONIENSE;1;1954,74
202402;1;AM;2282709;COOP CENTRO NORTE BRASILEIRO;2;446,46
202402;1;AM;51884;INTER;568;737688,56
202402;1;AM;10069;ITAU;419;565287,33
202402;1;AM;52058;NUBANK;1685;2042357,41
202402;1;AM;30379;SANTANDER;141;189000,12
202402;1;AM;5203605;SICOOB AMAZÔNIA;3;4732,33
202402;1;AM;51011;VOTORANTIM;6;6557,02
202402;1;AP;49906;BB;64;71914,28
202402;1;AP;30290;BMG;2;5083,70
202402;1;AP;10045;BRADESCO;10;11957,19
202402;1;AP;31976;BRB;4;5946,40
202402;1;AP;49944;BTG PACTUAL;148;182726,17
202402;1;AP;52072;C6 BANK;5;7411,93
202402;1;AP;51626;CAIXA ECONÔMICA FEDERAL;1;289,43
202402;1;AP;51884;INTER;68;80117,91
202402;1;AP;10069;ITAU;38;46733,57
202402;1;AP;52058;NUBANK;195;195947,29
202402;1;AP;30379;SANTANDER;14;14628,13
202402;1;BA;51750;BANCO SICOOB;6;4742,53
202402;1;BA;30173;BANRISUL;3;4183,18
202402;1;BA;49906;BB;550;624307,79
202402;1;BA;30290;BMG;51;61511,77
202402;1;BA;10045;BRADESCO;502;526118,36
202402;1;BA;31976;BRB;67;79759,19
202402;1;BA;49944;BTG PACTUAL;3126;3949825,72
202402;1;BA;52072;C6 BANK;78;98861,31
202402;1;BA;51626;CAIXA ECONÔMICA FEDERAL;21;9898,93
202402;1;BA;32615247;CC SICOOB COOPEC LTDA.;1;1120,20
202402;1;BA;4174720;CC SICOOB COOPEMAR;2;899,91
202402;1;BA;4321309;CC SICOOB CRED EXECUTIVO;1;592,50
202402;1;BA;51884;INTER;1060;1091195,39
202402;1;BA;10069;ITAU;782;816993,20
202402;1;BA;52058;NUBANK;3220;3128160,19
202402;1;BA;30379;SANTANDER;255;280491,83
202402;1;BA;73398646;SOC CC SICOOB COOPERE;9;7835,54
202402;1;BA;51011;VOTORANTIM;14;18483,24
202402;1;CE;51750;BANCO SICOOB;1;689,20
202402;1;CE;30173;BANRISUL;2;1076,13
202402;1;CE;49906;BB;432;499942,02
202402;1;CE;30290;BMG;19;15545,68
202402;1;CE;10045;BRADESCO;341;358958,10
202402;1;CE;31976;BRB;29;32804,71
202402;1;CE;49944;BTG PACTUAL;2660;3264309,38
202402;1;CE;52072;C6 BANK;73;80998,10
202402;1;CE;51626;CAIXA ECONÔMICA FEDERAL;11;2995,13
202402;1;CE;51884;INTER;1062;1062544,62
202402;1;CE;10069;ITAU;470;480625,11
202402;1;CE;52058;NUBANK;2828;2703581,35
202402;1;CE;30379;SANTANDER;189;231692,68
202402;1;CE;51011;VOTORANTIM;12;19064,83
202402;1;DF;51750;BANCO SICOOB;10;14916,55
202402;1;DF;30173;BANRISUL;1;347,46
202402;1;DF;49906;BB;218;304244,84
202402;1;DF;30290;BMG;22;20705,02
202402;1;DF;10045;BRADESCO;54;60040,41
202402;1;DF;31976;BRB;603;730486,70
202402;1;DF;49944;BTG PACTUAL;991;1368119,91
202402;1;DF;52072;C6 BANK;40;40101,77
202402;1;DF;51626;CAIXA ECONÔMICA FEDERAL;5;3573,72
202402;1;DF;51884;INTER;383;442620,13
202402;1;DF;10069;ITAU;250;333122,17
202402;1;DF;52058;NUBANK;1043;1073136,60
202402;1;DF;30379;SANTANDER;88;123270,27
202402;1;DF;51011;VOTORANTIM;4;7151,80
202402;1;ES;51750;BANCO SICOOB;28;34596,71
202402;1;ES;30173;BANRISUL;1;4490,03
202402;1;ES;49906;BB;99;145546,93
202402;1;ES;30290;BMG;15;13017,68
202402;1;ES;10045;BRADESCO;55;67730,51
202402;1;ES;31976;BRB;9;18332,94
202402;1;ES;49944;BTG PACTUAL;883;1216835,81
202402;1;ES;52072;C6 BANK;28;34641,18
202402;1;ES;51626;CAIXA ECONÔMICA FEDERAL;3;1031,13
202402;1;ES;51884;INTER;302;363657,92
202402;1;ES;10069;ITAU;215;270822,53
202402;1;ES;52058;NUBANK;845;1013009,78
202402;1;ES;30379;SANTANDER;55;60276,34
202402;1;ES;51011;VOTORANTIM;2;2548,64
202402;1;GO;51750;BANCO SICOOB;1;582,03
202402;1;GO;30173;BANRISUL;2;5378,79
202402;1;GO;49906;BB;205;262453,82
202402;1;GO;30290;BMG;28;32913,14
202402;1;GO;10045;BRADESCO;137;148276,51
202402;1;GO;31976;BRB;145;212937,70
202402;1;GO;49944;BTG PACTUAL;1546;2132765,04
202402;1;GO;52072;C6 BANK;51;65772,15
202402;1;GO;51626;CAIXA ECONÔMICA FEDERAL;8;5379,55
202402;1;GO;51884;INTER;557;617790,22
202402;1;GO;10069;ITAU;443;560330,28
202402;1;GO;52058;NUBANK;1483;1518429,24
202402;1;GO;30379;SANTANDER;131;150496,14
202402;1;GO;51011;VOTORANTIM;9;14076,77
202402;1;MA;51750;BANCO SICOOB;3;2345,80
202402;1;MA;49906;BB;381;421634,79
202402;1;MA;30290;BMG;16;28190,32
202402;1;MA;10045;BRADESCO;153;134667,93
202402;1;MA;31976;BRB;15;10650,08
202402;1;MA;49944;BTG PACTUAL;981;1151092,84
202402;1;MA;52072;C6 BANK;23;21384,57
202402;1;MA;51626;CAIXA ECONÔMICA FEDERAL;3;3052,87
202402;1;MA;51884;INTER;408;446140,51
202402;1;MA;10069;ITAU;201;183171,95
202402;1;MA;52058;NUBANK;1389;1319869,32
202402;1;MA;30379;SANTANDER;115;114696,60
202402;1;MA;51011;VOTORANTIM;7;10613,39
202402;1;MG;51750;BANCO SICOOB;61;90273,36
202402;1;MG;30173;BANRISUL;4;7245,75
202402;1;MG;49906;BB;664;959150,89
202402;1;MG;30290;BMG;98;135358,28
202402;1;MG;10045;BRADESCO;485;533221,43
202402;1;MG;31976;BRB;50;58114,76
202402;1;MG;49944;BTG PACTUAL;4625;6600860,00
202402;1;MG;52072;C6 BANK;157;205875,70
202402;1;MG;51626;CAIXA ECONÔMICA FEDERAL;20;13676,93
202402;1;MG;25420696;CC CREDINACIONAL LTDA - SICOOB CREDINACIONAL;2;1540,90
202402;1;MG;14046512;CCLA MARGEM ESQUERDA DO URUCUI;2;1407,37
202402;1;MG;1703620;CCLA UNIÃO CENTRO OESTE MINAS;1;4280,90
202402;1;MG;51884;INTER;2579;2893453,83
202402;1;MG;10069;ITAU;1403;1650301,47
202402;1;MG;52058;NUBANK;4553;5205912,74
202402;1;MG;30379;SANTANDER;401;520659,09
202402;1;MG;51011;VOTORANTIM;19;22247,19
202402;1;MS;51750;BANCO SICOOB;3;5261,22
202402;1;MS;49906;BB;198;247316,27
202402;1;MS;30290;BMG;18;13083,56
202402;1;MS;10045;BRADESCO;139;170734,90
202402;1;MS;31976;BRB;9;15310,84
202402;1;MS;49944;BTG PACTUAL;898;1308710,06
202402;1;MS;52072;C6 BANK;36;45853,49
202402;1;MS;51626;CAIXA ECONÔMICA FEDERAL;2;488,50
202402;1;MS;51884;INTER;259;290101,51
202402;1;MS;10069;ITAU;132;182155,18
202402;1;MS;52058;NUBANK;1026;1192962,05
202402;1;MS;30379;SANTANDER;90;86333,29
202402;1;MS;51011;VOTORANTIM;4;4272,25
202402;1;MT;51750;BANCO SICOOB;13;21128,60
202402;1;MT;49906;BB;214;358571,43
202402;1;MT;30290;BMG;26;39618,14
202402;1;MT;10045;BRADESCO;97;117945,32
202402;1;MT;31976;BRB;19;26046,56
202402;1;MT;49944;BTG PACTUAL;976;1552420,58
202402;1;MT;52072;C6 BANK;31;44826,24
202402;1;MT;51626;CAIXA ECONÔMICA FEDERAL;2;689,25
202402;1;MT;2015588;CCLA DO CENTRO SUL RONDONIENSE;2;4688,45
202402;1;MT;23623636;CCLA NORTE DE MATO GROSSO - SICOOB NORTE MT;4;5681,93
202402;1;MT;51884;INTER;268;371511,71
202402;1;MT;10069;ITAU;122;167978,93
202402;1;MT;52058;NUBANK;911;1174786,23
202402;1;MT;30379;SANTANDER;75;114117,14
202402;1;MT;3632872;SICOOB CREDISUL;4;9167,39
202402;1;MT;51011;VOTORANTIM;9;20706,39
202402;1;PA;51750;BANCO SICOOB;6;12968,65
202402;1;PA;30173;BANRISUL;1;2577,34
202402;1;PA;49906;BB;314;326869,18
202402;1;PA;4913711;BCO DO EST. DO PA S.A.;13;43625,39
202402;1;PA;30290;BMG;28;32693,17
202402;1;PA;10045;BRADESCO;195;186003,43
202402;1;PA;31976;BRB;17;27801,27
202402;1;PA;49944;BTG PACTUAL;1668;2027319,52
202402;1;PA;52072;C6 BANK;67;96183,04
202402;1;PA;51626;CAIXA ECONÔMICA FEDERAL;7;1727,52
202402;1;PA;37079720;CCLA SICOOB CREDIJUSTRA;1;2318,81
202402;1;PA;51884;INTER;724;736580,79
202402;1;PA;10069;ITAU;427;424182,50
202402;1;PA;52058;NUBANK;1917;1719968,93
202402;1;PA;30379;SANTANDER;144;155346,74
202402;1;PA;51011;VOTORANTIM;9;14471,68
202402;1;PB;49906;BB;188;236923,65
202402;1;PB;30290;BMG;29;51641,99
202402;1;PB;10045;BRADESCO;170;169877,82
202402;1;PB;31976;BRB;86;93532,96
202402;1;PB;49944;BTG PACTUAL;1155;1504126,34
202402;1;PB;52072;C6 BANK;30;45189,15
202402;1;PB;51626;CAIXA ECONÔMICA FEDERAL;12;4167,53
202402;1;PB;51884;INTER;371;381457,73
202402;1;PB;10069;ITAU;190;208910,49
202402;1;PB;52058;NUBANK;1151;1176495,74
202402;1;PB;30379;SANTANDER;65;72958,81
202402;1;PB;51011;VOTORANTIM;3;3523,82
202402;1;PE;51750;BANCO SICOOB;1;280,73
202402;1;PE;30173;BANRISUL;1;2425,60
202402;1;PE;49906;BB;320;362101,02
202402;1;PE;30290;BMG;42;56283,97
202402;1;PE;10045;BRADESCO;319;334219,97
202402;1;PE;31976;BRB;21;24258,84
202402;1;PE;49944;BTG PACTUAL;2137;2588153,04
202402;1;PE;52072;C6 BANK;60;65895,38
202402;1;PE;51626;CAIXA ECONÔMICA FEDERAL;8;1901,99
202402;1;PE;51884;INTER;784;785691,36
202402;1;PE;10069;ITAU;503;515937,78
202402;1;PE;52058;NUBANK;2227;2105372,50
202402;1;PE;30379;SANTANDER;234;254865,00
202402;1;PE;51011;VOTORANTIM;5;6106,66
202402;1;PI;49906;BB;217;302801,34
202402;1;PI;30290;BMG;17;22209,95
202402;1;PI;10045;BRADESCO;63;61761,92
202402;1;PI;31976;BRB;21;33875,77
202402;1;PI;49944;BTG PACTUAL;769;969172,71
202402;1;PI;52072;C6 BANK;17;10899,84
202402;1;PI;51626;CAIXA ECONÔMICA FEDERAL;4;2021,42
202402;1;PI;51884;INTER;266;277663,30
202402;1;PI;10069;ITAU;130;141159,74
202402;1;PI;52058;NUBANK;881;956904,85
202402;1;PI;30379;SANTANDER;49;54518,85
202402;1;PI;51011;VOTORANTIM;4;3208,16
202402;1;PR;51750;BANCO SICOOB;15;22979,61
202402;1;PR;49906;BB;297;371163,60
202402;1;PR;30290;BMG;24;31646,85
202402;1;PR;10045;BRADESCO;251;295652,46
202402;1;PR;31976;BRB;22;31964,85
202402;1;PR;49944;BTG PACTUAL;2920;4156081,95
202402;1;PR;52072;C6 BANK;142;172595,69
202402;1;PR;51626;CAIXA ECONÔMICA FEDERAL;16;14231,40
202402;1;PR;2466552;CC SICOOB VALE SUL;2;2205,53
202402;1;PR;7026923;CCLA SICOOB ARENITO PARANÁ / SÃO PAULO;2;6083,41
202402;1;PR;51884;INTER;643;839277,10
202402;1;PR;10069;ITAU;893;1092030,33
202402;1;PR;52058;NUBANK;2774;3231784,25
202402;1;PR;30379;SANTANDER;226;284896,85
202402;1;PR;51011;VOTORANTIM;12;16374,91
202402;1;RJ;51750;BANCO SICOOB;9;9277,54
202402;1;RJ;30173;BANRISUL;6;8395,19
202402;1;RJ;49906;BB;506;582934,47
202402;1;RJ;30290;BMG;65;61011,28
202402;1;RJ;10045;BRADESCO;667;642023,29
202402;1;RJ;31976;BRB;166;162106,62
202402;1;RJ;49944;BTG PACTUAL;4951;6064879,00
202402;1;RJ;52072;C6 BANK;236;250319,88
202402;1;RJ;51626;CAIXA ECONÔMICA FEDERAL;13;8102,88
202402;1;RJ;51884;INTER;1558;1606367,15
202402;1;RJ;10069;ITAU;2437;2542184,97
202402;1;RJ;52058;NUBANK;5764;5401594,15
202402;1;RJ;30379;SANTANDER;716;822017,76
202402;1;RJ;51011;VOTORANTIM;8;10746,03
202402;1;RN;51750;BANCO SICOOB;2;819,40
202402;1;RN;30173;BANRISUL;1;433,39
202402;1;RN;49906;BB;207;263481,55
202402;1;RN;30290;BMG;37;91367,93
202402;1;RN;10045;BRADESCO;90;83361,89
202402;1;RN;31976;BRB;14;14692,42
202402;1;RN;49944;BTG PACTUAL;971;1209156,74
202402;1;RN;52072;C6 BANK;24;17969,00
202402;1;RN;51626;CAIXA ECONÔMICA FEDERAL;1;1156,71
202402;1;RN;51884;INTER;349;375737,84
202402;1;RN;10069;ITAU;149;181378,43
202402;1;RN;52058;NUBANK;1056;1073940,81
202402;1;RN;30379;SANTANDER;68;84769,82
202402;1;RN;51011;VOTORANTIM;5;6368,59
202402;1;RO;51750;BANCO SICOOB;3;3086,64
202402;1;RO;49906;BB;135;196484,23
202402;1;RO;30290;BMG;12;13073,86
202402;1;RO;10045;BRADESCO;54;80298,05
202402;1;RO;31976;BRB;5;12749,53
202402;1;RO;49944;BTG PACTUAL;539;853652,89
202402;1;RO;8044854;C.C. DO CENTRO DO ESTADO DE RONDÔNIA;3;4718,88
202402;1;RO;52072;C6 BANK;32;44907,23
202402;1;RO;51626;CAIXA ECONÔMICA FEDERAL;4;684,66
202402;1;RO;2015588;CCLA DO CENTRO SUL RONDONIENSE;10;16623,69
202402;1;RO;51884;INTER;168;218072,58
202402;1;RO;10069;ITAU;109;172620,75
202402;1;RO;52058;NUBANK;693;819028,64
202402;1;RO;30379;SANTANDER;40;55676,80
202402;1;RO;5203605;SICOOB AMAZÔNIA;4;6452,91
202402;1;RO;3632872;SICOOB CREDISUL;8;8461,06
202402;1;RO;51011;VOTORANTIM;8;10368,20
202402;1;RR;30173;BANRISUL;1;357,45
202402;1;RR;49906;BB;59;74324,37
202402;1;RR;30290;BMG;3;6752,03
202402;1;RR;10045;BRADESCO;19;20128,52
202402;1;RR;49944;BTG PACTUAL;176;247415,62
202402;1;RR;52072;C6 BANK;4;1720,13
202402;1;RR;51884;INTER;49;61492,38
202402;1;RR;10069;ITAU;60;67510,36
202402;1;RR;52058;NUBANK;236;261351,31
202402;1;RR;30379;SANTANDER;17;17288,94
202402;1;RR;5203605;SICOOB AMAZÔNIA;1;312,66
202402;1;RR;51011;VOTORANTIM;1;2420,52
202402;1;RS;51750;BANCO SICOOB;7;4457,80
202402;1;RS;30173;BANRISUL;195;245230,70
202402;1;RS;49906;BB;342;457068,87
202402;1;RS;30290;BMG;29;36461,92
202402;1;RS;10045;BRADESCO;193;197391,48
202402;1;RS;31976;BRB;18;25653,76
202402;1;RS;49944;BTG PACTUAL;2624;3685659,14
202402;1;RS;52072;C6 BANK;87;111270,75
202402;1;RS;51626;CAIXA ECONÔMICA FEDERAL;13;8747,73
202402;1;RS;78825270;CCLA MAXI ALFA;4;10719,04
202402;1;RS;81014060;CCLAA ITAIPU SICOOB CREDITAIPU;1;1050,03
202402;1;RS;51884;INTER;667;785420,81
202402;1;RS;10069;ITAU;531;618203,74
202402;1;RS;52058;NUBANK;2617;2807676,09
202402;1;RS;30379;SANTANDER;282;352795,69
202402;1;RS;51011;VOTORANTIM;11;12875,02
202402;1;SC;51750;BANCO SICOOB;13;16379,73
202402;1;SC;30173;BANRISUL;5;7084,57
202402;1;SC;49906;BB;201;290149,53
202402;1;SC;30290;BMG;24;39798,51
202402;1;SC;10045;BRADESCO;149;195375,30
202402;1;SC;31976;BRB;10;9729,83
202402;1;SC;49944;BTG PACTUAL;1799;2783484,90
202402;1;SC;52072;C6 BANK;73;101137,29
202402;1;SC;51626;CAIXA ECONÔMICA FEDERAL;6;5777,37
202402;1;SC;85291086;CC LITORÂNEA;1;1004,24
202402;1;SC;86829827;CCLA DO VALE;1;1519,12
202402;1;SC;78825270;CCLA MAXI ALFA;7;12040,21
202402;1;SC;51884;INTER;380;520918,02
202402;1;SC;10069;ITAU;296;417674,39
202402;1;SC;52058;NUBANK;1487;1984986,54
202402;1;SC;30379;SANTANDER;121;160119,75
202402;1;SC;86791837;SICOOB VALE DOS PINHAIS;1;802,77
202402;1;SC;51011;VOTORANTIM;6;10274,50
202402;1;SE;51750;BANCO SICOOB;2;3707,15
202402;1;SE;49906;BB;69;88032,59
202402;1;SE;30290;BMG;18;18068,75
202402;1;SE;10045;BRADESCO;35;29880,95
202402;1;SE;31976;BRB;6;5046,85
202402;1;SE;49944;BTG PACTUAL;618;768949,39
202402;1;SE;52072;C6 BANK;10;9620,58
202402;1;SE;51626;CAIXA ECONÔMICA FEDERAL;4;1609,62
202402;1;SE;51884;INTER;194;192571,99
202402;1;SE;10069;ITAU;63;53223,53
202402;1;SE;52058;NUBANK;565;499257,04
202402;1;SE;30379;SANTANDER;33;37337,82
202402;1;SE;51011;VOTORANTIM;4;2401,83
202402;1;SP;51750;BANCO SICOOB;23;33664,61
202402;1;SP;30173;BANRISUL;10;21881,70
